date,elev_observed_ft,elev_adjusted_ft,storage_observed_af,storage_adjusted_af,demand_cfs,cumulative_withdrawal_af,elev_change_ft,at_rating_floor,elev_rule_ft
2021-01-01,1445.96,1445.96,152340.0,152340.0,0.0,0.0,0.0,False,1448.01
2021-01-02,1445.63,1445.63,151845.0,151845.0,0.0,0.0,0.0,False,1448.01
2021-01-03,1447.3,1447.3,154350.0,154350.0,0.0,0.0,0.0,False,1448.01
2021-01-04,1449.01,1449.01,157118.0,157118.0,0.0,0.0,0.0,False,1448.01
2021-01-05,1450.14,1450.14,159138.0,159138.0,0.0,0.0,0.0,False,1448.01
2021-01-06,1450.04,1450.04,158968.0,158968.0,0.0,0.0,0.0,False,1448.01
2021-01-07,1449.71,1449.71,158378.0,158378.0,0.0,0.0,0.0,False,1448.01
2021-01-08,1449.46,1449.46,157928.0,157928.0,0.0,0.0,0.0,False,1448.01
2021-01-09,1449.11,1449.11,157298.0,157298.0,0.0,0.0,0.0,False,1448.01
2021-01-10,1448.51,1448.51,156267.0,156267.0,0.0,0.0,0.0,False,1448.01
2021-01-11,1447.7,1447.7,154950.0,154950.0,0.0,0.0,0.0,False,1448.01
2021-01-12,1447.84,1447.84,155160.0,155160.0,0.0,0.0,0.0,False,1448.01
2021-01-13,1452.34,1452.34,162978.0,162978.0,0.0,0.0,0.0,False,1448.01
2021-01-14,1454.31,1454.31,166358.0,166358.0,0.0,0.0,0.0,False,1448.01
2021-01-15,1454.91,1454.91,167438.0,167438.0,0.0,0.0,0.0,False,1448.01
2021-01-16,1454.91,1454.91,167438.0,167438.0,0.0,0.0,0.0,False,1448.01
2021-01-17,1454.54,1454.54,166772.0,166772.0,0.0,0.0,0.0,False,1448.01
2021-01-18,1453.91,1453.91,165647.0,165647.0,0.0,0.0,0.0,False,1448.01
2021-01-19,1453.09,1453.09,164253.0,164253.0,0.0,0.0,0.0,False,1448.01
2021-01-20,1452.19,1452.19,162723.0,162723.0,0.0,0.0,0.0,False,1448.01
2021-01-21,1451.24,1451.24,161032.0,161032.0,0.0,0.0,0.0,False,1448.01
2021-01-22,1450.3,1450.3,159410.0,159410.0,0.0,0.0,0.0,False,1448.01
2021-01-23,1449.27,1449.27,157586.0,157586.0,0.0,0.0,0.0,False,1448.01
