date,elev_observed_ft,elev_adjusted_ft,storage_observed_af,storage_adjusted_af,demand_cfs,cumulative_withdrawal_af,elev_change_ft,at_rating_floor,elev_rule_ft
2026-01-01,1451.08,1451.08,160744.0,160744.0,0.0,0.0,0.0,False,1448.01
2026-01-02,1450.52,1450.52,159784.0,159784.0,0.0,0.0,0.0,False,1448.01
2026-01-03,1449.97,1449.97,158846.0,158846.0,0.0,0.0,0.0,False,1448.01
2026-01-04,1450.03,1450.03,158951.0,158951.0,0.0,0.0,0.0,False,1448.01
2026-01-05,1450.4,1450.4,159580.0,159580.0,0.0,0.0,0.0,False,1448.01
2026-01-06,1450.58,1450.58,159886.0,159886.0,0.0,0.0,0.0,False,1448.01
2026-01-07,1450.87,1450.87,160379.0,160379.0,0.0,0.0,0.0,False,1448.01
2026-01-08,1451.04,1451.04,160672.0,160672.0,0.0,0.0,0.0,False,1448.01
2026-01-09,1451.02,1451.02,160636.0,160636.0,0.0,0.0,0.0,False,1448.01
2026-01-10,1450.92,1450.92,160464.0,160464.0,0.0,0.0,0.0,False,1448.01
2026-01-11,1451.12,1451.12,160816.0,160816.0,0.0,0.0,0.0,False,1448.01
2026-01-12,1451.35,1451.35,161230.0,161230.0,0.0,0.0,0.0,False,1448.01
2026-01-13,1451.31,1451.31,161158.0,161158.0,0.0,0.0,0.0,False,1448.01
2026-01-14,1451.22,1451.22,160996.0,160996.0,0.0,0.0,0.0,False,1448.01
2026-01-15,1451.06,1451.06,160708.0,160708.0,0.0,0.0,0.0,False,1448.01
2026-01-16,1450.84,1450.84,160328.0,160328.0,0.0,0.0,0.0,False,1448.01
2026-01-17,1450.56,1450.56,159852.0,159852.0,0.0,0.0,0.0,False,1448.01
2026-01-18,1450.22,1450.22,159274.0,159274.0,0.0,0.0,0.0,False,1448.01
2026-01-19,1449.85,1449.85,158630.0,158630.0,0.0,0.0,0.0,False,1448.01
2026-01-20,1449.43,1449.43,157874.0,157874.0,0.0,0.0,0.0,False,1448.01
2026-01-21,1449.19,1449.19,157442.0,157442.0,0.0,0.0,0.0,False,1448.01
2026-01-22,1449.15,1449.15,157370.0,157370.0,0.0,0.0,0.0,False,1448.01
2026-01-23,1449.12,1449.12,157316.0,157316.0,0.0,0.0,0.0,False,1448.01
2026-01-24,1449.06,1449.06,157208.0,157208.0,0.0,0.0,0.0,False,1448.01
2026-01-25,1448.96,1448.96,157032.0,157032.0,0.0,0.0,0.0,False,1448.01
2026-01-26,1448.84,1448.84,156828.0,156828.0,0.0,0.0,0.0,False,1448.01
2026-01-27,1448.71,1448.71,156607.0,156607.0,0.0,0.0,0.0,False,1448.01
2026-01-28,1448.58,1448.58,156386.0,156386.0,0.0,0.0,0.0,False,1448.01
2026-01-29,1448.4,1448.4,156080.0,156080.0,0.0,0.0,0.0,False,1448.01
2026-01-30,1448.19,1448.19,155723.0,155723.0,0.0,0.0,0.0,False,1448.01
2026-01-31,1447.97,1447.97,155355.0,155355.0,0.0,0.0,0.0,False,1449.81
2026-02-01,1447.74,1447.74,155010.0,155010.0,0.0,0.0,0.0,False,1451.62
2026-02-02,1447.52,1447.52,154680.0,154680.0,0.0,0.0,0.0,False,1453.42
2026-02-03,1447.29,1447.29,154335.0,154335.0,0.0,0.0,0.0,False,1455.23
2026-02-04,1447.05,1447.05,153975.0,153975.0,0.0,0.0,0.0,False,1457.03
2026-02-05,1446.82,1446.82,153630.0,153630.0,0.0,0.0,0.0,False,1458.84
2026-02-06,1446.57,1446.57,153255.0,153255.0,0.0,0.0,0.0,False,1460.64
2026-02-07,1446.34,1446.34,152910.0,152910.0,0.0,0.0,0.0,False,1462.44
2026-02-08,1446.88,1446.88,153720.0,153720.0,0.0,0.0,0.0,False,1464.25
2026-02-09,1447.79,1447.79,155085.0,155085.0,0.0,0.0,0.0,False,1466.05
2026-02-10,1448.27,1448.27,155859.0,155859.0,0.0,0.0,0.0,False,1467.86
2026-02-11,1448.53,1448.53,156301.0,156301.0,0.0,0.0,0.0,False,1469.66
2026-02-12,1448.65,1448.65,156505.0,156505.0,0.0,0.0,0.0,False,1471.47
2026-02-13,1448.6,1448.6,156420.0,156420.0,0.0,0.0,0.0,False,1473.27
